0,2047517796,Fri Jun 05 13:46:17 PDT 2009,NO_QUERY,markress,@sdrayray No the recording will not be available 2 the public. Our Offline Gold Mastermind members can only get access 2 that. Sorry 
0,2047517882,Fri Jun 05 13:46:17 PDT 2009,NO_QUERY,volveinn,"got up of my bed now, i'm not okay  listening to some music and feeling horrible."
0,2047518149,Fri Jun 05 13:46:19 PDT 2009,NO_QUERY,daffadillies,OMG! I just went to star filming and it is waaay too dark in here. Damn these bulbs! I'll have to film downstairs later tonight. Urgh 
0,2047518378,Fri Jun 05 13:46:20 PDT 2009,NO_QUERY,cass990,bored out of my mind!  thinking about doing my math review.. but I'll probabaly just put it off as usual (:
0,2047518391,Fri Jun 05 13:46:20 PDT 2009,NO_QUERY,EmLed,has wasted an evening shopping at the mall and didn't spend a thing! I am gutted I couldn't find anything I liked! 
0,2047518478,Fri Jun 05 13:46:20 PDT 2009,NO_QUERY,anthony_nairn,Not well at all 
0,2047518516,Fri Jun 05 13:46:21 PDT 2009,NO_QUERY,siNcTyDoLL,I don't wanna go to work and face blanking again. I wanna go sit by the beach [which is 2 feet away] and pretend I really live here.. 
0,2047518633,Fri Jun 05 13:46:21 PDT 2009,NO_QUERY,Tiffiesthetruth,@YOUNGHARLEM99 sounds like me...I dunno what to do after work today 
0,2047518850,Fri Jun 05 13:46:23 PDT 2009,NO_QUERY,Elodora,The guy who had Brisco's brother Rusty died today  he had a heart attack sitting in his chair.
0,2047519028,Fri Jun 05 13:46:23 PDT 2009,NO_QUERY,JenniferManuel,@LizHargreaves Oh no! do you have more info on the event being cancelled?? there's a big group of us from the US who booked rooms to stay 
0,2047519142,Fri Jun 05 13:46:24 PDT 2009,NO_QUERY,CHELSEAxxoo,@lariddle wish i was there!! been in my bed ALL day!! 
0,2047519176,Fri Jun 05 13:46:24 PDT 2009,NO_QUERY,IdeyaFreak,@imagni Whats wrong hon? Life just getting you down? 
0,2047519227,Fri Jun 05 13:46:25 PDT 2009,NO_QUERY,DreamGirlBritt,@TFletch81 im on here but I still dont get it 
0,2047519923,Fri Jun 05 13:46:28 PDT 2009,NO_QUERY,MzTifferz,Still at work 
0,2047519940,Fri Jun 05 13:46:28 PDT 2009,NO_QUERY,celerianash,is having a major disfunction a la tete; reluctant to move on after her traumatic experience from the diagnostic test. SATII Match2c tmrw 
0,2047520017,Fri Jun 05 13:46:28 PDT 2009,NO_QUERY,BritBritL,They're gone 
0,2047520063,Fri Jun 05 13:46:29 PDT 2009,NO_QUERY,sarabanut,@TrafficGen Link doesn't work 
0,2047520108,Fri Jun 05 13:46:29 PDT 2009,NO_QUERY,mcvolley18,I'm trying to finish my work.... not helping with a toothache though 
0,2047520546,Fri Jun 05 13:46:31 PDT 2009,NO_QUERY,SexyKellyC,@gerbyman i got some gold fish.... lol u like it? i wanted cheetos but didn't c any! 
0,2047521154,Fri Jun 05 13:46:35 PDT 2009,NO_QUERY,Dayne_D,@carrie2th9 nope nt a thing  my life is soo boring sumtimes lol wat bout u?
0,2047521230,Fri Jun 05 13:46:35 PDT 2009,NO_QUERY,Sabra118,I am happy it's Friday almost done with Middle school kinda sad 
0,2047521442,Fri Jun 05 13:46:38 PDT 2009,NO_QUERY,Elaine_W_84,@crazykhw i know  i seriously am doubting it'll come here. And who won Jordan's comp?
0,2047521458,Fri Jun 05 13:46:36 PDT 2009,NO_QUERY,ModestMelissa,"UGH I wanted to watch ghost adventures, but my Dad wanted to watch Benjamin Button istead.   "
0,2047521604,Fri Jun 05 13:46:37 PDT 2009,NO_QUERY,mariecampbell,"@leslie__ann trip with grandma got cancelled, she broke her toe  !! sosad. but...it means that i'll be at javi's party tomorrow!"
0,2047521819,Fri Jun 05 13:46:38 PDT 2009,NO_QUERY,laurenashley88,Went from super excited to so upset in 2.5 seconds 
0,2047522062,Fri Jun 05 13:46:40 PDT 2009,NO_QUERY,scienceofsleep,not good clubbin weather right now 
0,2047522120,Fri Jun 05 13:46:40 PDT 2009,NO_QUERY,Jennaybooiee,@charrrbabyy I have nooooo effing clue 
0,2047522243,Fri Jun 05 13:46:40 PDT 2009,NO_QUERY,misscracker,ugh... my uncle broke his Shaun of the Dead DVD.. NOOOOOOO! 
0,2047522350,Fri Jun 05 13:46:41 PDT 2009,NO_QUERY,cassie4cincy,"@TXAng99 yeah, quite the mess. and of course, i pitched a fit and yelled at him. so now i feel bad and have to go apologize. bad day. "
0,2047522424,Fri Jun 05 13:46:41 PDT 2009,NO_QUERY,gregpincus,"Over 1,000,000 served... foreclosure   @Littof's thoughts and experiences and still positive attitude here:  http://bit.ly/Hb9au"
0,2047522738,Fri Jun 05 13:46:43 PDT 2009,NO_QUERY,krystalyng,My brother is graduating from H.S. today!! Yay!! ... This means I'm getting old.  Boo! 
0,2047522760,Fri Jun 05 13:46:43 PDT 2009,NO_QUERY,Dennnay,"Hurry up, July!!! Get here already "
0,2047522801,Fri Jun 05 13:46:43 PDT 2009,NO_QUERY,colstewart,"@clairey67 no pit tonight, too much rain  ! A single malt and some sky+  done me jobs, so I can chill "
0,2047522885,Fri Jun 05 13:46:44 PDT 2009,NO_QUERY,BadSuperhero,@TheRealJordin you tell 'em Jordin ;) i feel your pain sweetie.  ily. x
0,2047522923,Fri Jun 05 13:46:44 PDT 2009,NO_QUERY,iFollowMike,@jwilphotos Oh cool...thats what it is then. I need to find a flash before than...current flash trippin  Oh well
0,2047523159,Fri Jun 05 13:46:45 PDT 2009,NO_QUERY,Wkz,@swiftkaratechop I can't freaking wait Matt! 
0,2047523247,Fri Jun 05 13:46:46 PDT 2009,NO_QUERY,Tikken,@iamJaymes That is exactly what happened! I'm too traumatised to even watch one of their adverts now 
0,2047523266,Fri Jun 05 13:46:46 PDT 2009,NO_QUERY,wizdomlakers,@CubanitaRoCKs I've missed you here  Myspace still exsist? UGH 
0,2047524000,Fri Jun 05 13:46:50 PDT 2009,NO_QUERY,stevegarufi,"@PSDougles I really need to hike in Colorado National Monument. So many trails, so little time. "
0,2047524006,Fri Jun 05 13:46:50 PDT 2009,NO_QUERY,HannaLucyThomas,i am so bored 
0,2047524411,Fri Jun 05 13:46:54 PDT 2009,NO_QUERY,Sarcasmoo,"Tucked up in bed, this reply is for me, @Sarcasmoo, so I remember to send some apologies to people on msn/twitter/fb later  *damn vodka*"
0,2047555208,Fri Jun 05 13:49:44 PDT 2009,NO_QUERY,rosierage,Work 5-close 
0,2047555345,Fri Jun 05 13:49:43 PDT 2009,NO_QUERY,yesenia91,Just came back from the dentist. Had a root canal done!!! Not so painful .. but i still got teary eyes  Ohh and my mouth is ultra numb!!
0,2047555383,Fri Jun 05 13:49:44 PDT 2009,NO_QUERY,Combustication,@Zveshi nope...can't eat the soy.  http://bit.ly/yGQDP
0,2047555807,Fri Jun 05 13:49:46 PDT 2009,NO_QUERY,raquelramosx,if my brother dont get his lazy self off the computer i shall attack him! i want to see the jb chat  im iterally losing my mind
0,2047555884,Fri Jun 05 13:49:46 PDT 2009,NO_QUERY,ding_zheng,crap my keyboard  was set to chinese 
0,2047556091,Fri Jun 05 13:49:47 PDT 2009,NO_QUERY,Amy_kentley_x,Omg such a boaring friday night!  but tomorrow sould be good! (: x
0,2047556410,Fri Jun 05 13:49:49 PDT 2009,NO_QUERY,mistakepro,"@GoodTimesAreGon yeah I was just going to change my password and it says my old one is wrong   someonechangedit, im afraid 2 log out "
0,2047557612,Fri Jun 05 13:49:56 PDT 2009,NO_QUERY,your_Ari,@peterfacinelli  I'm agree with you 
0,2047557955,Fri Jun 05 13:49:58 PDT 2009,NO_QUERY,Mizcity,@edshin Thanks Ed! I feel like its been forever since Ive seen you 
0,2047557967,Fri Jun 05 13:49:58 PDT 2009,NO_QUERY,roseabell411,@megg_elizabeth http://twitpic.com/6oxw8 - i got nothin... 
0,2047558756,Fri Jun 05 13:50:02 PDT 2009,NO_QUERY,Kadiemay28,Disappointed..thought 3x the charm to finally meet @NKOTB! Someone else one the Backstage passes on the radio.... 
0,2047558774,Fri Jun 05 13:50:02 PDT 2009,NO_QUERY,gymnastJC,Really don't want to go out tonight. Really don't want to go outside in general. 
0,2047558900,Fri Jun 05 13:50:03 PDT 2009,NO_QUERY,superrab,My throat hurts 
0,2047559063,Fri Jun 05 13:50:04 PDT 2009,NO_QUERY,Amy_Mayna,Dang I have no money to buy me lunch 
0,2047559528,Fri Jun 05 13:50:06 PDT 2009,NO_QUERY,JenniferABell,@ShelleyK17 It would be fun to stay at the Peppertree Inn like a lot of the grls are doing. Too bad it's so spendy! 
0,2047560327,Fri Jun 05 13:50:10 PDT 2009,NO_QUERY,hiiammregg,@tincan23 so you won't come on msn then!?! 
0,2047560365,Fri Jun 05 13:50:10 PDT 2009,NO_QUERY,willwork4food,damn graffiti clean-up guys cover up stuff that takes me hours to paint in places nobody would even care I was painting at anyways  
0,2047560614,Fri Jun 05 13:50:11 PDT 2009,NO_QUERY,LRtwilight101,My friends just left 
0,2047560633,Fri Jun 05 13:50:11 PDT 2009,NO_QUERY,lirazfilanx,@Karinaland sad thing is why cant we talk to westlifes management and perduce them to bring them heree 
0,2047560874,Fri Jun 05 13:50:13 PDT 2009,NO_QUERY,mike_john,"sadly the doctor told me today that i have to keep the cast on for two more weeks, i probably wont be going to nationals "
0,2047561165,Fri Jun 05 13:50:14 PDT 2009,NO_QUERY,cici2cute,yall im SO bored right now 
0,2047561176,Fri Jun 05 13:50:14 PDT 2009,NO_QUERY,RexDixon,"@kopper good luck, but if it's what you said at cb the other night - surgery is on the horizon for you. "
0,2047561193,Fri Jun 05 13:50:14 PDT 2009,NO_QUERY,ishitachaudhry,"is out of space on her gmail account. apparently, google can't host more than 8GB an account  now what?!"
0,2047562062,Fri Jun 05 13:50:18 PDT 2009,NO_QUERY,IIIItheantsIIII,"Miss Lizzy (Boxer dog) hurt her foot? She's just holding it up, poor baby. Check up time, shots and footsie.  "
0,2047562197,Fri Jun 05 13:50:19 PDT 2009,NO_QUERY,S1nch3n,cut in 4 fingers while cooking 
0,2047562207,Fri Jun 05 13:50:19 PDT 2009,NO_QUERY,takethatfanclub,@blessedsister Wish I could get this in Germany! 
0,2047562772,Fri Jun 05 13:50:22 PDT 2009,NO_QUERY,claud_iSwim,school's out next fri. and we are loaded with tests 
0,2047562916,Fri Jun 05 13:50:23 PDT 2009,NO_QUERY,gfagan72,Sucks I have to be so sick on a Friday!!  
0,2047563259,Fri Jun 05 13:50:25 PDT 2009,NO_QUERY,MR_JANNIS,@_CatherineElyse i know  why?
0,2047563281,Fri Jun 05 13:50:25 PDT 2009,NO_QUERY,sberris,Running late and need to pickup Andy at school!  He will be waiting alone for his parents that are late on his last day of school!  
0,2047563434,Fri Jun 05 13:50:26 PDT 2009,NO_QUERY,vds92,@desiw oh ya that does suck 
0,2047563583,Fri Jun 05 13:50:26 PDT 2009,NO_QUERY,blfang,is doing very very poorly in Mendelssohn... 
0,2047563651,Fri Jun 05 13:50:27 PDT 2009,NO_QUERY,Dico15,"I dont want to go to the pool. Plus, I just got a new cut. So I did reject the offer from a friend.  its always tomo"
0,2047563838,Fri Jun 05 13:50:28 PDT 2009,NO_QUERY,pslick305,@Silverahnia u need to be cater to? I'm here I'm here. . .but than ur too far 
0,2047563900,Fri Jun 05 13:50:28 PDT 2009,NO_QUERY,CaroMcFly,"Bored...want to annoy Bea, but she's sleeping already. Mum's not home. NOONES THERE "
0,2047564133,Fri Jun 05 13:50:30 PDT 2009,NO_QUERY,addisonkowalski,@Mirahtrunks Hope you're safe.  
0,2047564205,Fri Jun 05 13:50:30 PDT 2009,NO_QUERY,vickyjones91,"@bekki_x really? im in g too, but row h  a bit further back  seats 1 and 2!!!!"
0,2047564312,Fri Jun 05 13:50:31 PDT 2009,NO_QUERY,rappublicist,"@SoOoFocused yeah, i exceeded that in less than 30 mins  Locked me out for 3 hours"
0,2047564400,Fri Jun 05 13:50:31 PDT 2009,NO_QUERY,Bo0x21bOobies,I seriously need to sell my Montreal's No Doubt ticket .... 1 TICKET !  ^=^ uhmfm 
0,2047564434,Fri Jun 05 13:50:31 PDT 2009,NO_QUERY,jayleekayy,Videos did not upload 
0,2047564965,Fri Jun 05 13:50:34 PDT 2009,NO_QUERY,Rachilidog,"Oww, i just got two shots. they hurt "
0,2047565165,Fri Jun 05 13:50:35 PDT 2009,NO_QUERY,collystringgs,"@donkeyunltdnews my parents just had the dog they got when I graduated 8th grade  put down last week, she was 15. I'm so sorry "
0,2047565488,Fri Jun 05 13:50:37 PDT 2009,NO_QUERY,peace143,Omgg!!!! Friday at school is over!!! Why am I sad? 
0,2047566019,Fri Jun 05 13:50:40 PDT 2009,NO_QUERY,xxxSupermodel,On the road headed back to lala land  ***tears***
0,2047566274,Fri Jun 05 13:50:41 PDT 2009,NO_QUERY,jordynrae,Sitting out of dance. 
0,2047566290,Fri Jun 05 13:50:41 PDT 2009,NO_QUERY,caramck,@Tojosan you two are in my thoughts and prayers. Sorry for your loss 
0,2047566302,Fri Jun 05 13:50:41 PDT 2009,NO_QUERY,bballchickns01,Going to work. Still feel a bit sickly  !Lo Amo!
0,2047566582,Fri Jun 05 13:50:43 PDT 2009,NO_QUERY,mybgc,End of the year BBQ today at the Clinton &amp; Gloria John Club!! and Last day of school year club programs 
0,2047566685,Fri Jun 05 13:50:43 PDT 2009,NO_QUERY,Cheekie_Maz,Why are guys Dickheads when they dont get there own way!!! 
0,2047566778,Fri Jun 05 13:50:44 PDT 2009,NO_QUERY,K_Funk,at the airport! i hate flying  but i love cleveland! yayyyy
0,2047566828,Fri Jun 05 13:50:44 PDT 2009,NO_QUERY,cjester27,@veronique0882 HOB Chicago? Man...weekend I might be in southern MI. But...it's a SUNDAY!!! 
0,2047566870,Fri Jun 05 13:50:44 PDT 2009,NO_QUERY,Roca25,trying so0o0o hard but just dont have the luck maybe some other time i hope 
0,2047566967,Fri Jun 05 13:50:45 PDT 2009,NO_QUERY,fermdatank,"Gonna go to rehearsal dinner, then practice playing guitar... I'm not good "
0,2047566982,Fri Jun 05 13:50:45 PDT 2009,NO_QUERY,amiemashell,Nobody can ever come do stuff with me  ..........lonely.
0,2047567189,Fri Jun 05 13:50:46 PDT 2009,NO_QUERY,itcouldbepic,Just washed my iPhone. 
0,2047567342,Fri Jun 05 13:50:47 PDT 2009,NO_QUERY,Skavoovee,"@Caveat__Emptor Nah, not happening due to $$$. Same reason I will have to skip @DreamasaurusRex's party "
0,2047567455,Fri Jun 05 13:50:47 PDT 2009,NO_QUERY,ams424,Working @ 3pm. Life is boring when its all work and no play 
0,2047567512,Fri Jun 05 13:50:48 PDT 2009,NO_QUERY,teenstars_fan,"but, ItÂ´s on monday   dhaa! ItÂ´s the same, I donÂ´t mind, I donÂ´t worry about that, IÂ´m just going to study so hard! lol"
0,2047567557,Fri Jun 05 13:50:48 PDT 2009,NO_QUERY,tikatoo,Mid-afternoon slump seems to be coming my way.  Ugh 
0,2047567636,Fri Jun 05 13:50:48 PDT 2009,NO_QUERY,lavidacobra,Ugh I only have 24 hours next week  damn you mondays!!!
0,2047567819,Fri Jun 05 13:50:49 PDT 2009,NO_QUERY,JoJo_Brownie08,Trying to figure out to eat...not too many choices 
0,2047568289,Fri Jun 05 13:50:52 PDT 2009,NO_QUERY,OhSoSugar,Rainin Day In NYC. I Hate it! 
0,2047568313,Fri Jun 05 13:50:52 PDT 2009,NO_QUERY,HellsandBells,Don't think it's fair to advertise McD's when I don't drive and they don't deliver 
0,2047568483,Fri Jun 05 13:50:53 PDT 2009,NO_QUERY,Zoshie,Head to the ache 
0,2047568540,Fri Jun 05 13:50:53 PDT 2009,NO_QUERY,sarah_717,@ColdHearted19 not this time theres not one good thing on 
0,2047568839,Fri Jun 05 13:50:55 PDT 2009,NO_QUERY,BrwnAnBeautiful,I an not feeling the love on this #FF 
0,2047569086,Fri Jun 05 13:50:56 PDT 2009,NO_QUERY,DrMookie,"@geoff_merritt, do you know @kembrew in IC?  If not, you should!  And you're making me miss my home town "
0,2047569823,Fri Jun 05 13:51:00 PDT 2009,NO_QUERY,Loucita,my eyes are puffy from crying in yearbook all day 
0,2047569884,Fri Jun 05 13:51:01 PDT 2009,NO_QUERY,lala_Leesa,@ooannabear omg. Yes! That's happened to me before. It sucks! 
0,2047570101,Fri Jun 05 13:51:02 PDT 2009,NO_QUERY,carolinegi123,i am sooooooooo bored!! my mom wont take me shopping! 
0,2047570209,Fri Jun 05 13:51:02 PDT 2009,NO_QUERY,GoodTimesAreGon,@mistakepro oh that's not good 
0,2047570420,Fri Jun 05 13:51:04 PDT 2009,NO_QUERY,S1nch3n,cut myself 4 times in my finger while cooking 
0,2047570612,Fri Jun 05 13:51:04 PDT 2009,NO_QUERY,lesbanim,wishes she weren't so fat   @thatpoliticsguy I wanna go to Brizzle tomorrow too  It's a plan
0,2047570689,Fri Jun 05 13:51:05 PDT 2009,NO_QUERY,sockpr0n,i always thought i could make kingscot from my felted tweed knockoff (grignasco tango)... don't think it's the right gauge 
0,2047570720,Fri Jun 05 13:51:05 PDT 2009,NO_QUERY,storminwalker,Yankees game ppd!! Rain on holiday makes me sad but this just makes me die a little on the inside 
0,2047578329,Fri Jun 05 13:51:45 PDT 2009,NO_QUERY,hopeless,Got all the gear packed up for the Skelligs tomorrow although I'm convinced it'll be called off 
0,2047578605,Fri Jun 05 13:51:47 PDT 2009,NO_QUERY,Domi8,Hates this freezing cold! I want my hot weather back   
0,2047578706,Fri Jun 05 13:51:47 PDT 2009,NO_QUERY,saintsunday,Its' the weekend! But I work tomorrow 
0,2047578760,Fri Jun 05 13:51:48 PDT 2009,NO_QUERY,thejessicadrake,"got my nails done, had a great chicken fried steak, some apple pie, but NO SBUX!! i could never live here.  but it is very beautiful!"
0,2047578795,Fri Jun 05 13:51:48 PDT 2009,NO_QUERY,gourdPhD,back from vacation  but at least it's the weekend.
0,2047578830,Fri Jun 05 13:51:48 PDT 2009,NO_QUERY,Keva161,@JellyKnuckles mario kart ahhh the memories.. My cousin chewed my snes pad 
0,2047579023,Fri Jun 05 13:51:49 PDT 2009,NO_QUERY,quannza1313,is bored. verrrry verrrrry bored.  o well...
0,2047579190,Fri Jun 05 13:51:50 PDT 2009,NO_QUERY,lilkdm,It's Raining  x
0,2047579237,Fri Jun 05 13:51:50 PDT 2009,NO_QUERY,JenniferABell,@ShelleyK17 I have no idea where they're staying. Or *IF* the'yre staying. 
0,2047579286,Fri Jun 05 13:51:51 PDT 2009,NO_QUERY,brittanyashley,"@Garms what a bitch! i'd tell him, because if the tables were turned, i'd definitely want to know.  after, we'll go slash her tires!"
0,2047580025,Fri Jun 05 13:51:55 PDT 2009,NO_QUERY,ashes2ashes_uk,"@mark_13 @mark_13 I wish I were done, but I have work both tomorrow and sunday  still, its not long each day, which is a plus"
0,2047580332,Fri Jun 05 13:51:56 PDT 2009,NO_QUERY,nathanp,Now have two apps on my iPhone that are no longer available in the App Store. NetShare and now the wonderful game Edge. 
0,2047580914,Fri Jun 05 13:52:00 PDT 2009,NO_QUERY,dinafragola,@Tizzalicious I saw that too on the news...scary...I am afraid Flanders is going the same way too on sunday 
0,2047580974,Fri Jun 05 13:52:00 PDT 2009,NO_QUERY,undomesticdiva,"Alright, now I should really get cleaning. "
0,2047581038,Fri Jun 05 13:52:00 PDT 2009,NO_QUERY,smiley_sophie,I'm feeling cold and haven't eaten chocolate since Christmas...I want chocolate 
0,2047581520,Fri Jun 05 13:52:03 PDT 2009,NO_QUERY,MattyMoo1977,Jimmy Carr is funny when I'm not watching and boring when I am 
0,2047581738,Fri Jun 05 13:52:04 PDT 2009,NO_QUERY,CherylSmith999,@njvanwingerden have fun at the concert. Never connected with the ticket holders. 
0,2047581782,Fri Jun 05 13:52:04 PDT 2009,NO_QUERY,lrnn,"I get a weird twitchy eye when I'm stressed, I don't like it.  Feels like my eye has a pulse. Gross."
0,2047582437,Fri Jun 05 13:52:08 PDT 2009,NO_QUERY,hllywdEMB,"@jamiefishback So I'm not sure how long the BBQ is gonna last, but now it looks like I'm working till 8:30.   Hope I'll be able to make it"
0,2047582448,Fri Jun 05 13:52:08 PDT 2009,NO_QUERY,tapeboy76,Have to work on Saturday  But it's with @411God and @votaband  I think I'll manage. #followfriday
0,2047582535,Fri Jun 05 13:52:08 PDT 2009,NO_QUERY,pseudonyms,@mrwilliwizzard now you are gone. how sad. 
0,2047582821,Fri Jun 05 13:52:10 PDT 2009,NO_QUERY,HopDat,At work... Bored as fuck again especially when all my sexy black co workers keep gettin yelled at for talking to me 
